Date,JKM_GBP_MWh,TTF_GBP_MWh,NBP_GBP_MWh,JKM_TTF_Spread_GBP_MWh,JKM_NBP_Spread_GBP_MWh,JKM_TTF_Premium_Percent,Asian_LNG_Stress_Level,Asian_LNG_Stress_Flag
2024-02-12,23.88663971722483,21.948123449999997,21.37707245002064,1.9385162672248342,2.50956726720419,0.08832264278269468,Medium,False
2024-02-13,23.575742723005813,21.63408108,21.220113897314985,1.941661643005812,2.355628825690829,0.0897501324796649,Medium,False
2024-02-14,23.01299575810328,21.22265803,20.83795394290121,1.7903377281032782,2.1750418152020714,0.08435973126327938,Medium,False
2024-02-15,23.247123928087902,21.34568034,20.848190370251576,1.9014435880879006,2.398933557836326,0.08907861252493114,Medium,False
2024-02-16,23.207242464374147,21.22876728,20.57863111669186,1.9784751843741475,2.6286113476822877,0.09319783660910468,Medium,False
2024-02-19,23.21571777482177,20.285646160000002,19.657352655158647,2.9300716148217667,3.5583651196631223,0.14444063510283403,Medium,False
2024-02-20,22.62740000808924,20.69578344,20.111167601025006,1.9316165680892396,2.5162324070642335,0.0933338220168987,Medium,False
2024-02-21,22.39944510935905,20.5840684,19.97809404547021,1.8153767093590503,2.4213510638888387,0.08819328978517436,Medium,False
2024-02-22,21.977738738737063,19.912719839999998,19.3536719770977,2.0650188987370655,2.6240667616393623,0.10370350787484718,Medium,False
2024-02-23,21.88133446576559,19.692828159999998,19.176240569691306,2.1885063057655927,2.7050938960742847,0.11113214861697107,Medium,False
2024-02-26,22.32636879589118,20.6032724,20.107755458574886,1.7230963958911794,2.2186133373162953,0.08363217077551133,Medium,False
2024-02-27,22.10890906911447,20.929782210000003,20.452381846037305,1.1791268591144686,1.6565272230771662,0.056337273235031356,Medium,False
2024-02-28,22.894220136273884,21.912999990000003,21.72511097993319,0.9812201462738805,1.1691091563406921,0.0447779923662511,Medium,False
2024-02-29,22.622381455273473,21.280958899999998,21.011973207857483,1.3414225552734749,1.6104082474159895,0.06303393383619922,Medium,False
2024-03-01,22.377527914964563,22.10515041,21.933251669390696,0.27237750496456314,0.44427624557386736,0.012321902358164643,Medium,False
